"","Cluster","cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"947","IM","IM","GO:0090150","establishment of protein localization to membrane","27/743","332/18670",0.000372939058042325,0.00533629743224449,0.00425548857784084,"100133941/5621/91461/6809/3320/6173/7531/6169/4301/11224/9141/26517/3875/25873/6449/6227/10791/83871/6746/6139/8766/10971/808/3308/7917/3309/23204",27
"948","IM","IM","GO:1903362","regulation of cellular protein catabolic process","22/743","247/18670",0.000373000955846002,0.00533629743224449,0.00425548857784084,"641700/3326/348/975/7314/10769/55353/3320/11315/5704/5962/6449/7415/10213/302/5700/7917/84300/10134/1457/6599/7430",22
"949","IM","IM","GO:0030902","hindbrain development","16/743","152/18670",0.000374009664280714,0.00533629743224449,0.00425548857784084,"4192/4628/1152/2624/3212/3184/5270/8704/471/8624/3280/2618/3688/1499/3309/5764",16
"950","IM","IM","GO:0031330","negative regulation of cellular catabolic process","23/743","264/18670",0.000380279477509977,0.00541033983911922,0.00431453450261021,"54922/341/3326/81892/54541/55353/3184/7076/11315/3183/10492/6449/3192/302/6625/10949/170506/7917/1660/1457/6599/8531/1736",23
"951","IM","IM","GO:0045069","regulation of viral genome replication","12/743","95/18670",0.00038214255260248,0.0054126951813608,0.00431641279596495,"10410/10155/5479/10581/1655/51495/3609/10465/9218/684/1642/64710",12
"952","IM","IM","GO:1903320","regulation of protein modification by small protein conjugation or removal","21/743","231/18670",0.000382606648203219,0.0054126951813608,0.00431641279596495,"3326/10459/7314/3320/26354/11315/23028/7965/3301/7415/553115/7334/27338/2280/23560/11338/4085/1499/7329/3309/991",21
"953","IM","IM","GO:0043968","histone H2A acetylation","5/743","17/18670",0.000408759145349044,0.00576638253495215,0.00459846463292594,"10856/8607/9643/10933/86",5
"954","IM","IM","GO:0032508","DNA duplex unwinding","13/743","110/18670",0.000428329340660453,0.00596481727221695,0.00475670857802066,"7314/10856/2547/8607/55636/7520/1653/7316/170506/4176/1642/1660/142",13
"955","IM","IM","GO:0006188","IMP biosynthetic process","4/743","10/18670",0.000431162909852742,0.00596481727221695,0.00475670857802066,"10606/158/471/2618",4
"956","IM","IM","GO:0009396","folic acid-containing compound biosynthetic process","4/743","10/18670",0.000431162909852742,0.00596481727221695,0.00475670857802066,"471/25902/2618/4522",4
"957","IM","IM","GO:0060346","bone trabecula formation","4/743","10/18670",0.000431162909852742,0.00596481727221695,0.00475670857802066,"6422/4313/2201/1277",4
"958","IM","IM","GO:0075522","IRES-dependent viral translational initiation","4/743","10/18670",0.000431162909852742,0.00596481727221695,0.00475670857802066,"6741/8662/5725/8661",4
"959","IM","IM","GO:1903332","regulation of protein folding","4/743","10/18670",0.000431162909852742,0.00596481727221695,0.00475670857802066,"9141/6449/6625/3309",4
"960","IM","IM","GO:1903862","positive regulation of oxidative phosphorylation","4/743","10/18670",0.000431162909852742,0.00596481727221695,0.00475670857802066,"11315/7415/5230/891",4
"961","IM","IM","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","7/743","36/18670",0.000467596645294248,0.00645103030202093,0.00514444446062456,"10459/51143/891/4085/9212/991/1063",7
"962","IM","IM","GO:0043388","positive regulation of DNA binding","9/743","59/18670",0.000503339163089438,0.00692506189217557,0.00552246612134566,"4830/10155/11315/3280/808/3146/1499/142/3148",9
"963","IM","IM","GO:0006626","protein targeting to mitochondrion","12/743","98/18670",0.000509608241480119,0.00699210431049982,0.00557592982891297,"3329/3320/10055/80273/9141/92609/26517/10452/23203/10469/9804/3308",12
"964","IM","IM","GO:0007339","binding of sperm to zona pellucida","7/743","37/18670",0.000557133261115759,0.0075818569882275,0.00604623453281804,"22948/10575/10574/10694/7203/10576/6950",7
"965","IM","IM","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","7/743","37/18670",0.000557133261115759,0.0075818569882275,0.00604623453281804,"10459/51143/891/4085/9212/991/1063",7
"966","IM","IM","GO:2000142","regulation of DNA-templated transcription, initiation","7/743","37/18670",0.000557133261115759,0.0075818569882275,0.00604623453281804,"5704/5702/5706/6879/170506/3146/1499",7
"967","IM","IM","GO:0000460","maturation of 5.8S rRNA","6/743","27/18670",0.000562579828971571,0.00759283097209028,0.00605498585591696,"23246/23016/11340/23481/6227/79033",6
"968","IM","IM","GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","6/743","27/18670",0.000562579828971571,0.00759283097209028,0.00605498585591696,"10131/11315/5034/6647/6421/142",6
"969","IM","IM","GO:0019362","pyridine nucleotide metabolic process","18/743","189/18670",0.000564004217575396,0.00759283097209028,0.00605498585591696,"2023/54541/3939/3692/5223/7167/3945/7086/351/5162/5214/4191/7415/51071/9688/5230/5160/4190",18
"970","IM","IM","GO:0046496","nicotinamide nucleotide metabolic process","18/743","189/18670",0.000564004217575396,0.00759283097209028,0.00605498585591696,"2023/54541/3939/3692/5223/7167/3945/7086/351/5162/5214/4191/7415/51071/9688/5230/5160/4190",18
"971","IM","IM","GO:0051306","mitotic sister chromatid separation","9/743","60/18670",0.000571598744838547,0.00766723560735629,0.00611432064366692,"10459/5518/51143/891/9232/4085/9212/991/1063",9
"972","IM","IM","GO:0010639","negative regulation of organelle organization","30/743","395/18670",0.000572593074511033,0.00766723560735629,0.00611432064366692,"9882/1003/80312/5217/4869/10459/2288/9168/51143/26155/3183/5962/3925/23028/50810/3178/7520/3192/4131/891/6879/11078/7013/9232/4085/9212/991/6418/142/1063",30
"973","IM","IM","GO:0044766","multi-organism transport","10/743","73/18670",0.000603634534203315,0.00803989826406969,0.00641150454302177,"7314/5901/6950/93343/10189/9688/7316/3838/3837/684",10
"974","IM","IM","GO:1902579","multi-organism localization","10/743","73/18670",0.000603634534203315,0.00803989826406969,0.00641150454302177,"7314/5901/6950/93343/10189/9688/7316/3838/3837/684",10
"975","IM","IM","GO:0045446","endothelial cell differentiation","13/743","114/18670",0.000605469829180257,0.00804295200141837,0.00641393977917044,"3791/1003/80781/3397/3215/93/4301/5962/302/1499/7430/694/5764",13
"976","IM","IM","GO:0071482","cellular response to light stimulus","14/743","129/18670",0.000627232119145827,0.00830999590656693,0.00662689685335357,"4869/10856/801/4609/26155/10988/23028/1965/170506/1642/9212/5764/142/5111",14
"977","IM","IM","GO:0002730","regulation of dendritic cell cytokine production","4/743","11/18670",0.000656255164973721,0.00867157220630184,0.00691523981644299,"1653/9188/170506/684",4
"978","IM","IM","GO:0071103","DNA conformation change","26/743","327/18670",0.000666382916709507,0.0087822253865295,0.00700348140165061,"4869/116447/201161/7314/10856/4678/3181/2547/8607/26155/3149/55636/7520/4676/1653/7316/891/3087/170506/3146/4176/1642/1660/6418/142/3148",26
"979","IM","IM","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","21/743","241/18670",0.000669175108438663,0.0087958764909733,0.00701436762374994,"6422/168667/1003/286204/11167/3326/11030/50964/2201/7314/93/11171/3280/9688/7316/2280/1460/23770/1028/3309/142",21
"980","IM","IM","GO:1990542","mitochondrial transmembrane transport","12/743","101/18670",0.000671092845643299,0.00879799207063257,0.0070160547158189,"3329/506/80273/92609/26517/10452/521/498/10469/9804/509/515",12
"981","IM","IM","GO:0014015","positive regulation of gliogenesis","10/743","74/18670",0.000673527657407616,0.00880685772401395,0.00702312472778479,"4192/3398/274/3066/5270/27339/10419/3280/5501/5764",10
"982","IM","IM","GO:0006986","response to unfolded protein","17/743","176/18670",0.000676811676074229,0.00882675227546807,0.00703898985478516,"595/3326/871/3329/3320/3336/7184/3313/3301/10130/6464/7415/1965/7009/3308/3312/3309",17
"983","IM","IM","GO:0007565","female pregnancy","18/743","192/18670",0.00067955487719242,0.00883950863631075,0.0070491625538429,"2192/1515/4313/2013/6866/682/824/10155/2288/1508/7076/708/10916/10661/6647/26528/10935/5764",18
"984","IM","IM","GO:0060260","regulation of transcription initiation from RNA polymerase II promoter","6/743","28/18670",0.00069214967334123,0.0089800144147484,0.00716121041902544,"5704/5702/5706/6879/170506/3146",6
"985","IM","IM","GO:0016074","snoRNA metabolic process","5/743","19/18670",0.000718916734166839,0.00925535990927385,0.00738078768618316,"2091/56915/9221/54433/1736",5
"986","IM","IM","GO:0030150","protein import into mitochondrial matrix","5/743","19/18670",0.000718916734166839,0.00925535990927385,0.00738078768618316,"80273/92609/10452/10469/9804",5
"987","IM","IM","GO:0046112","nucleobase biosynthetic process","5/743","19/18670",0.000718916734166839,0.00925535990927385,0.00738078768618316,"10606/25902/2618/8833/4522",5
"988","IM","IM","GO:0048857","neural nucleus development","9/743","62/18670",0.000730893076337796,0.00936141311074088,0.00746536096816691,"1152/801/3212/7531/805/10971/808/3309/515",9
"989","IM","IM","GO:1905818","regulation of chromosome separation","9/743","62/18670",0.000730893076337796,0.00936141311074088,0.00746536096816691,"10459/51143/891/9232/4085/1457/9212/991/1063",9
"990","IM","IM","GO:0009266","response to temperature stimulus","21/743","243/18670",0.00074476229301072,0.00951471827397369,0.00758761584232726,"4914/3326/3329/3066/3320/2288/2063/7531/490/3281/3313/3301/10728/7415/9688/1965/6647/170506/3312/3309/8531",21
"991","IM","IM","GO:0048511","rhythmic process","24/743","295/18670",0.000767858285883501,0.00978482009085133,0.00780301148156422,"4192/7301/4914/3398/558/3397/3066/3399/3184/2063/1655/10419/5501/3192/3615/1642/3309/1660/1457/191/6421/10236/5764/5111",24
"992","IM","IM","GO:0042177","negative regulation of protein catabolic process","14/743","132/18670",0.00078935016465606,0.0100331614837501,0.00800105403340928,"3326/10459/5245/55353/5270/7076/11315/6449/302/6625/7917/4085/1457/6599",14
"993","IM","IM","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","27/743","349/18670",0.000803177350920343,0.0101830687934407,0.00812059925220994,"6422/168667/1003/8928/286204/11167/3326/11030/50964/3397/2201/7431/7314/10979/93/1655/11171/3280/1278/9688/7316/2280/1460/23770/1028/3309/142",27
"994","IM","IM","GO:0019674","NAD metabolic process","10/743","76/18670",0.000833395048204442,0.0105129531521608,0.00838366913134735,"2023/3939/5223/7167/3945/5214/4191/7415/5230/4190",10
"995","IM","IM","GO:0045454","cell redox homeostasis","10/743","76/18670",0.000833395048204442,0.0105129531521608,0.00838366913134735,"5052/10539/5034/2923/7001/10130/9601/10549/9352/10935",10
"996","IM","IM","GO:0044788","modulation by host of viral process","6/743","29/18670",0.000843650831959882,0.0106155863478771,0.00846551509245118,"348/5479/302/9218/64710/9126",6
"997","IM","IM","GO:2001233","regulation of apoptotic signaling pathway","30/743","406/18670",0.000892033166058475,0.0111962458536863,0.00892856834725196,"6422/2260/81618/2023/10131/7314/3190/5518/7531/11315/26155/5034/9141/23028/2923/4282/3301/7001/400916/6647/7009/83596/10971/1499/10134/1457/8531/6421/142/3148",30
"998","IM","IM","GO:0046394","carboxylic acid biosynthetic process","33/743","462/18670",0.000903575525513395,0.0113127655794277,0.00902148827315215,"633/341/29968/2023/54541/1382/5564/3939/3692/26227/5223/5831/6319/11315/471/25902/7167/11332/51495/351/4282/5214/10728/2171/4706/2618/9688/5230/51144/4522/9524/586/2752",33
"999","IM","IM","GO:0097237","cellular response to toxic substance","21/743","247/18670",0.000918312504912858,0.0114686010588618,0.00914576097555948,"388/3791/4914/558/348/5052/10365/2938/10131/3066/84817/5831/4257/11315/3178/7001/6647/128/10549/10935/5111",21
"1000","IM","IM","GO:0016053","organic acid biosynthetic process","33/743","463/18670",0.000937086489533262,0.0116739530835388,0.00930952118693165,"633/341/29968/2023/54541/1382/5564/3939/3692/26227/5223/5831/6319/11315/471/25902/7167/11332/51495/351/4282/5214/10728/2171/4706/2618/9688/5230/51144/4522/9524/586/2752",33
"1001","IM","IM","GO:0002371","dendritic cell cytokine production","4/743","12/18670",0.000953499024032675,0.0117904274379152,0.00940240493094209,"1653/9188/170506/684",4
"1002","IM","IM","GO:0071481","cellular response to X-ray","4/743","12/18670",0.000953499024032675,0.0117904274379152,0.00940240493094209,"6422/2547/7520/64710",4
"1003","IM","IM","GO:2000232","regulation of rRNA processing","4/743","12/18670",0.000953499024032675,0.0117904274379152,0.00940240493094209,"114049/51504/84128/23160",4
"1004","IM","IM","GO:0045839","negative regulation of mitotic nuclear division","8/743","52/18670",0.000966478008498575,0.0118959415660289,0.0094865483230019,"10459/51143/891/9232/4085/9212/991/1063",8
"1005","IM","IM","GO:0065004","protein-DNA complex assembly","21/743","248/18670",0.000966782791009142,0.0118959415660289,0.0094865483230019,"4869/201161/7314/4678/6925/8607/5704/5702/4676/5706/7316/6597/6879/7013/3146/4176/1642/6418/142/3148/1063",21
"1006","IM","IM","GO:0035966","response to topologically incorrect protein","18/743","199/18670",0.00103075111882967,0.0126519647134779,0.0100894472261088,"595/3326/871/3329/3320/3336/7184/3313/3301/10130/6464/7415/1965/7009/3308/7917/3312/3309",18
"1007","IM","IM","GO:0044743","protein transmembrane import into intracellular organelle","7/743","41/18670",0.00105992364252133,0.0129782337451022,0.0103496340232298,"3329/80273/92609/26517/10452/10469/9804",7
"1008","IM","IM","GO:0043254","regulation of protein complex assembly","33/743","467/18670",0.00108226858484708,0.0132195148119857,0.0105420462411035,"11135/54922/1003/5217/348/274/1627/6624/50964/5881/402/3320/2288/9168/11315/5704/1978/5702/5962/3925/375/7415/5706/4131/6879/11078/7013/170506/3146/1499/1642/3312/142",33
"1009","IM","IM","GO:0034605","cellular response to heat","14/743","137/18670",0.00113784926417713,0.0138645963868591,0.0110564735773801,"3326/3066/3320/2288/7531/3281/3313/10728/7415/9688/1965/170506/3312/3309",14
"1010","IM","IM","GO:0032092","positive regulation of protein binding","11/743","93/18670",0.00115244361584042,0.0140083437575942,0.0111711064856887,"3326/348/5901/10769/23129/11315/351/9618/94056/302/2280",11
"1011","IM","IM","GO:0032986","protein-DNA complex disassembly","5/743","21/18670",0.00117769638735777,0.0142806380336264,0.0113882505253864,"4609/6597/6599/11198/6418",5
"1012","IM","IM","GO:0006605","protein targeting","31/743","432/18670",0.001185479073474,0.0143402879226033,0.0114358189798127,"3329/5621/7314/11140/3320/6173/10055/7531/6169/11224/80273/9141/92609/26517/10452/25873/6449/6227/6746/23480/6139/7316/23203/10469/9590/10971/9804/3308/3312/3309/23204",31
"1013","IM","IM","GO:0006979","response to oxidative stress","32/743","451/18670",0.00119710796679278,0.014446064331803,0.0115201715307845,"388/4313/558/348/5052/10365/5621/11030/10131/824/3939/4670/3066/3184/5831/4257/11315/5034/5693/351/55967/7001/1965/6647/10549/1277/1499/694/10935/6421/142/5111",32
"1014","IM","IM","GO:0071156","regulation of cell cycle arrest","12/743","108/18670",0.00121994441450183,0.0146862539130413,0.0117117133315282,"595/3398/3326/2627/274/3276/10769/4282/5325/891/1820/5111",12
"1015","IM","IM","GO:0043392","negative regulation of DNA binding","8/743","54/18670",0.00124622782584367,0.0149397126240666,0.0119138367445159,"3398/4188/3397/10459/3066/9421/3399/23028",8
"1016","IM","IM","GO:0043462","regulation of ATPase activity","10/743","80/18670",0.00124696483164134,0.0149397126240666,0.0119138367445159,"5217/1266/483/7169/3301/3192/6625/10598/1660/4635",10
"1017","IM","IM","GO:0035304","regulation of protein dephosphorylation","14/743","139/18670",0.00130946169347255,0.0156510361835574,0.0124810894737718,"1003/3326/801/5518/7531/91272/7184/805/5725/2280/808/26472/6418/5764",14
"1018","IM","IM","GO:0043248","proteasome assembly","4/743","13/18670",0.00133412665189399,0.0157258385414638,0.0125407414297784,"51371/5710/8624/5719",4
"1019","IM","IM","GO:0046040","IMP metabolic process","4/743","13/18670",0.00133412665189399,0.0157258385414638,0.0125407414297784,"10606/158/471/2618",4
